mass_ratio chirp_mass chi_1 chi_2 phi_12 phi_jl luminosity_distance dec ra theta_jn psi phase time_jitter
0.9827208833821431 32.43354886971815 0.796632560420391 -0.7167501290475231 2.6088757399009053 1.4776170511807238 437.1702683623756 -0.3639309847997861 2.697613877742406 0.6614773062633619 0.2840425506711742 6.186303409524887 -6.619851102801001e-05
0.781440313387749 29.213058959683252 -0.3679992743967744 0.16507011420550044 1.6632783763015715 0.2759162616782558 448.94528912121046 -1.133571584576907 1.5745886411054633 0.07839868192794132 2.6449529060212953 3.721689186054251 -5.1612589064846875e-05
0.829954510896798 30.314349466324 -0.8438142027610549 0.8429935531769186 0.031582353084305174 5.607466880195526 576.3030470415872 -1.0269759221645094 2.599670445366028 3.086265598385887 1.7866850977675615 1.627077625004156 7.258239161077123e-06
0.7538917198364805 33.57974306035851 0.45455568306301486 -0.37784614648452275 1.7216225819280826 1.0373807175868182 404.05631633817416 -1.286958512113025 1.899053759146707 2.1551066921186512 0.5172875261704322 4.45391922411958 3.947607281928379e-05
0.8583992802234556 31.746258147430787 0.6061058441523197 -0.6172931908323909 4.103911145980743 2.590924009547116 388.20102244705595 -1.0927676660989458 2.3823404593178057 1.0034723203492733 1.5383241655993853 5.019401790322943 -1.1120432318933814e-05
0.8051715492726599 30.09841762362237 -0.19753209160738938 0.07817392732408979 2.492474917946844 5.155206891607671 341.9462700718907 -1.2506774853712093 2.0861259013649165 2.382052183394021 2.63446360725251 1.8302384300487586 -5.251407221087886e-05
0.960792204936501 29.80898168571171 0.5411466722351768 -0.7664647073920217 5.9278654853132124 2.4727745880819723 310.6818776979086 -1.1005785991623094 2.489229112272282 2.0951476547335806 2.7773492362135213 5.490059547851669 -7.560166100557478e-05
0.6712419525942589 32.25143915496169 0.4119830571742724 -0.3123771301803422 5.803942815703113 4.085286253681998 168.67503229376993 -0.6456416992792529 0.8651658909780272 1.763539834748632 2.4993635468216913 4.796927347199828 -0.00015748430287005163
0.9733807520225649 29.98128867621982 -0.7634125593422099 0.5636924886338082 2.7849990597493535 4.499888184554975 182.7092129338899 -1.1562200390272135 1.9731549268227737 1.2131683804667968 1.2230570558264564 2.1008967831726717 -0.00022370968619518671
0.9273165606344785 31.34274974756306 -0.04498377305602763 -0.08891094541354372 2.3535617142189387 2.0521585471248773 383.85262434128936 -1.2290694333712817 1.3370829413905048 2.6344649688937647 1.9907161541308045 4.640477742466274 -0.00014396215573239887
0.9924835238133468 30.377135950204032 -0.36979918308807225 0.18529891642926066 3.533532285009697 0.79917950073028 519.2141599478024 -1.2152495484503913 2.4279921165943263 2.783163191433752 2.4996977104196487 2.3109701808794916 0.00017902442475237662
0.8036546476239083 30.235623481562545 0.6924733693814258 -0.9797505683308282 4.163415409806018 0.054027543489365094 314.3773274815626 -1.1790068421689326 1.219990249222932 2.1986836070197966 1.134985885591306 5.70642137868963 0.00012274784058207355
0.9199757148963824 33.625402422938144 0.14548641037261545 0.21632986491039907 1.490188292556801 3.374028976956346 524.3520274905501 -1.2274760549354569 2.133153869217174 2.4495539372286452 1.3247529604400095 4.762280891992836 -0.0001293788639407428
0.7805447706805861 29.038550993338777 0.2615906749031187 -0.7924323099054187 3.704107690434006 4.315587441222961 295.5798821373665 -1.05161916882944 0.91005673236155 2.4776224488838365 1.0729087273137827 2.4989691325823937 0.0002103548124900337
0.7518099647968246 32.680330437619716 0.8722027409114765 -0.9251965980390024 4.684771461172705 0.13539867804841824 373.20053586097686 -1.191886191924343 1.638533586978949 0.8587889147509652 1.7156227754874087 6.063813893837961 -0.0001115588887128874
0.682514954872884 30.841010649449814 -0.047198200562008186 0.138060404437502 6.134879887437953 5.890620219390425 498.20661352599546 -1.1903368137932853 2.357981184275287 2.4772592449024664 1.9792690527819474 4.608710307384992 6.231818758838646e-05
0.9786585918205722 31.0666432237681 0.05288214479160902 -0.10329288405038584 0.9185707880682791 6.10015865951505 476.004763748123 -1.1051039456448686 2.5230914955585004 2.2663055200129123 1.3342638590481581 4.735695655520089 5.123534161732851e-05
0.7687299312669144 31.022225143890086 0.5384167801554502 -0.9299556915349974 5.558823070538599 1.351199889952014 593.231614062915 -1.1605200208626736 2.463174687178168 2.945651004095396 0.5898890221395042 4.461434481465685 8.86125740164153e-05
0.8636916979670886 29.923718857667204 -0.7512426805821015 0.678126399608272 4.08771578362934 5.4492774589515856 224.7910283863683 -1.0418540837714438 0.8810527748688194 2.217678123339787 0.02697508414278971 4.286117282314257 -5.6596404864471116e-05
0.7767749151305428 31.136204966301072 0.4912682583670118 -0.7693375725581453 1.995805870090277 4.20639175845537 228.3686897098076 -1.150743322374443 1.4716505971199962 1.5197477284119074 2.545011958961161 5.2238501470240495 8.630827933829344e-05
0.917352690454048 32.106827436214274 -0.18530610721976226 0.36224834709025644 3.349218051158831 0.5779862668191081 277.6095776491416 -0.9369832586000013 0.9820534061090282 2.263652799187439 0.0716085325997213 5.175358850616957 -3.6928355099274376e-05
0.9316892326866641 31.418253342484697 0.7020302446659412 -0.8295172264930045 2.5673454619967844 1.3111196483652696 466.16807173635914 -0.821884496584087 2.6578703177939413 2.278312219388538 1.434343630913835 5.3449516135209905 -0.00011250020684887337
0.8600534028991836 32.22274396235489 -0.2704200288878512 0.5118587009875051 2.6600473734967127 0.013551607807344986 405.8540721646414 -1.121492225332315 0.9813517505653832 2.9174408654386768 1.8613434889508391 0.48921655704916683 -2.571865416140968e-05
0.9975741534391862 32.47920095528711 0.29637787914988345 -0.241713265918292 0.9537855849775523 4.814575064034831 449.811087032324 -1.221417938188205 1.2137204646780817 3.0692522826123305 2.9516959884934035 5.771419811583081 -2.5490643267733786e-05
0.718581800850375 32.557912960517626 0.15228079482527557 -0.07403085352643668 5.045593365609746 1.06599442773434 485.6888389738201 -1.2512836799414324 1.8630374669812637 2.629825929415229 0.5746981712354584 4.026512185740893 0.00018227688068312732
0.762373472855949 29.635182840185553 -0.5326157579825963 0.45960385001134973 4.572577021851828 2.194167018884562 343.11963121277756 -0.9460827273585727 2.649540541401792 2.1983339698335054 1.9905153488760874 1.554975282945779 -0.00014331759743938628
0.9234460297506906 30.746238486547814 0.48794622196196547 -0.6353867999293492 5.2772242114028876 4.733733408339673 610.2685761667501 -1.047829297008921 2.57835910938747 2.8180384890382495 0.1004611661041462 0.14484823022122248 -0.00015884071073813798
0.744205331199697 29.686089561915967 0.18101445436110364 -0.4366116093333875 2.641586816690439 2.9838080266898284 463.6816654422759 -1.2582165858935532 1.3840683784205963 2.8091957006525066 1.855944334776682 0.029802447687869865 -0.00020326173772309213
0.8374718500010357 33.72009719616672 0.9229349898269721 -0.763895955976339 0.3220148894133387 1.6036816254493849 393.2051534677442 -1.1224682493956697 2.254185204412469 1.1271035826208025 1.9546075553438313 2.363076486695319 -0.00012759963254828875
0.8421008917615841 30.288663896582424 -0.2329855058585354 -0.028137662084981807 1.5517358560535426 3.8671555795224895 408.41464948304537 -0.9979905639966198 2.6099712169275286 2.304690022417853 2.5649008151398633 3.1468348010448177 0.00016419032014191432
0.9257352482631781 31.926479737900895 0.30818589075319225 -0.17251117556418294 2.5997289823979344 5.204780258153099 475.3118982286467 -1.200043367263595 1.1655255273370675 2.684215360710927 0.6403284352037166 2.449456661751541 -1.216785881181178e-05
0.8050452131297393 29.85490114910274 -0.10906983913524493 -0.09281604089219175 5.401971476494774 3.927268506390033 543.3437587173172 -1.2446909882201456 2.331269864677168 2.6014778463930384 2.540295618452696 5.183899732731699 4.1036082433878725e-05
0.6602697903679852 30.168229525326232 -0.3495062913991046 0.45515178155616054 0.4968486734861077 3.7859176351519177 509.83658661606717 -1.1639426462987523 2.1285912614209517 0.4600465420951956 1.7815984549888968 1.1345366222834454 4.148375631161087e-05
0.9105830610037604 30.19371783524907 -0.6075222230013384 0.3461911606676549 5.096566469734971 0.20523131079918544 247.83522792578756 -1.23121400288185 1.722697855351879 1.8525365459087784 0.9916844188340286 0.4850387927837124 0.00010580128048052009
0.6364528018408392 29.188858859833594 -0.28450578800717297 0.17017788418135416 4.483213078391335 6.278338958507803 544.2228628232735 -0.9483196860245731 2.6659677622070714 2.800984922890834 2.4522643146461336 5.0415837970580375 -0.00021340832902359748
0.7824684367780959 31.288672176905102 0.6371517289111244 -0.864415128241792 2.8231707364953986 0.8368756591229722 303.81619178475825 -0.9760749089230153 1.0804950977231065 0.6920853668777787 0.6805811940004921 4.033844727780543 -0.00019688549160523682
0.842507407272597 33.2757916077732 0.7632743549472965 -0.755806790607851 3.0356731268617088 0.28606505093467177 484.72163307016893 -1.277602419317967 1.5900466014931567 2.7915942209337623 1.597808751238519 5.091942707756284 0.00010931074895470728
0.9403898796617973 31.593461205490765 0.7651240498700407 -0.7784165983963817 3.2099256234416473 1.711519015037847 380.4551382180536 -1.020286864748881 1.070046542499862 0.6371989245353283 3.00897908972905 1.68662614152865 2.934011963450856e-06
0.75788633966796 31.291001145581955 0.15233018171644885 -0.12565389954705597 4.946484149495469 5.408821880497669 537.5736501132405 -1.1495996807783486 2.509367848558358 2.679295983331891 0.21555144692007103 0.15046957382881965 -5.459416162947463e-05
0.9659774910110235 30.258502954948554 0.7101581061714441 -0.9537194300946225 5.506482718038498 4.198226113483712 426.1759202312311 -1.1537764714083625 1.0994626932585982 3.016763085367669 2.413053915173591 1.2391020477548242 -0.0002403285326797712
0.9467108308615115 31.235351773396925 0.030872940105997726 -0.08325091674019702 5.959412760050477 0.28970692542395926 582.0239652873365 -0.8145455775284927 2.6819405777246734 0.4846108790298647 1.2440917928522426 1.7625742807268414 -1.7575053999380685e-05
0.9368289485220221 33.06175370063559 0.5665033573652261 -0.39845574062000555 0.48558251582283785 4.866819907648872 472.0507222282523 -1.173007588873731 2.379716548017864 2.26440584462044 0.8300964483855295 4.6162353060224275 -2.9038421142424078e-05
0.8358382574355041 28.898364889256225 -0.9736008624163316 0.8205524898242487 2.687667929689835 5.194963570446506 364.1697847911596 -0.9761834470115822 2.616555704327446 2.1738349368682592 2.8499343545287092 5.221162693036559 0.00014122115508947167
0.8241328794966254 29.40797780020935 0.09262443010392474 -0.5548584994210757 1.5818625944320523 1.8860786261462466 588.9203061648194 -1.1589334182036202 2.4020031027123845 2.9582695950760005 0.05629358302650548 3.1758637881020597 0.00020489575915606057
0.8389419416414741 31.643072642235616 0.8137012162382302 -0.9849419291650747 3.973984834051469 5.158256080494033 546.9854968365923 -1.0412229888767668 2.5652381386314147 2.6563103098103436 0.7588091402278425 1.4398439026717345 0.00023899138539872316
0.9023678831761683 31.06425853850184 0.4541395773249708 -0.5040730829737978 1.3021941273639808 2.127544251825754 265.9733976121834 -1.065936514035173 2.4134497096924683 1.5748281750421742 1.916959017521737 1.4001323878465217 -0.00017324915556037556
0.8558634915720962 30.353784653244045 -0.4357775239199627 0.4218439446581035 1.738962554315664 2.52026717491503 550.8222633019252 -1.175272342803692 2.3902592339662347 2.834265717924852 0.3824250812353773 6.263792903222673 0.0001281684591338799
0.8604721526467709 31.684844705006554 0.2589580661280173 -0.4003847365517774 4.305481358641128 3.4691366511925765 430.7778833620004 -1.2733960588754338 1.3209728188797072 2.594305347031745 0.09616617208412072 6.065848022038826 0.00011957457618671109
0.9473008255897358 32.086364740748046 0.38484124268729425 -0.27207643653086044 3.640163846577335 6.0065349505918295 461.53533933139846 -1.1615026902545835 2.1208959468383646 0.8355576910050695 2.1938292631260423 1.570636482423712 -5.9313308920662535e-05
0.641823514178358 31.92968829129498 0.37212071959077075 -0.48603182027150826 5.9599479256917824 5.751059453284362 594.8151890514702 -1.0027164007269334 2.6184502547612443 2.730440485207047 2.6234494978095473 3.4033791245807326 5.402910642660785e-05
0.9363438452532785 31.451877198696074 0.6416115877834341 -0.7516135775080889 2.105042380627411 5.382594661129327 278.1165610012015 -1.0710938508342087 1.1672577828711823 0.8966603414833265 2.92332400344757 5.120584539915176 -0.00018990972437564642
0.9420653018599723 33.21508336423677 0.8682531682722325 -0.5941002759421639 0.3148613846666567 6.082025100910073 396.7877994359129 -1.2632658908436438 1.3506053059372722 2.363692554120469 0.638996527343746 6.246831882966867 0.0001390114796656288
0.8181929331048261 31.579580261756973 -0.3817786794439909 0.49800861777198113 5.677197932405634 0.7352238115195548 518.1866182702515 -1.2943628191544916 2.02967037441195 2.5609758843862593 1.5923667143203977 4.498694202065468 -2.078290440285082e-05
0.7306104998586108 28.160883139257578 -0.8630285777541793 0.6362011047153433 1.8311014873073654 5.700778461971726 433.9221017099204 -1.18624388005662 2.3560450896580134 2.4208215749956663 0.7599012525173996 2.7560094260832044 -9.532996251754327e-06
0.8433256594199369 31.470727850477143 -0.8443557042200848 0.96488800900955 0.3611275629605072 6.25349447162432 538.9324956717849 -1.244888907780356 1.5856442199547223 2.795840421515764 2.779655655409902 2.1866975030421423 0.0001559422981224614
0.7110837992974471 31.91032494792386 0.6071137433292948 -0.7781141432207569 4.759065145988932 0.7237512075953466 449.1311546764916 -1.0615312162133168 1.0951076394805355 2.9967344593503893 2.721452019510684 5.230338192191905 8.343085443614652e-06
0.5817143913614908 30.904629569982784 0.22793565884996791 -0.26028853970048405 3.7084993525864913 4.3283497652179905 413.00912126472247 -1.212476407932262 1.3050443103935794 2.631341426646214 1.0921296976971608 6.072777101914029 0.0002147503994672035
0.9117986680899806 32.14819355969721 0.38929914518009956 -0.32045544470247767 2.8868294236386416 2.7519973555929362 497.6581964660047 -0.8626894583836291 2.633680146551378 0.7156987772307182 0.48218455945284666 5.981015482988366 -0.00019576582455165285
0.9104051902518201 32.50565745069748 0.5754897091418807 -0.5759582532832149 3.1287873441088117 5.960643125005023 348.23817799879225 -1.1409749279650863 1.1062884285462569 2.393340252167037 2.442142435386889 5.315350850477795 0.00016173319732456658
0.9930201529962357 29.320721491755712 0.24025262244367251 -0.5581473144070073 3.922009133129127 4.401513158172899 514.9443361781327 -1.313735048432954 1.906896545465051 2.8102469528832508 0.24714649813870668 2.2077424540445287 -7.08199059807112e-05
0.9935843899232804 31.035921236193666 -0.17953226670231948 0.01808316570959123 0.35523962667022124 4.008507909857744 448.2890115044372 -1.2676512997637224 1.788700237385632 2.513663117335611 1.9481099487274371 4.766254397228011 -0.00023099241109675707
0.8884218023975762 32.41137111169586 0.839955743268374 -0.8893895907315653 0.9103519144456891 2.07555847751117 475.4750018835291 -1.2151315589952738 1.2564136104429817 2.5877239178887854 1.462355134412855 4.200409336796477 0.0001798252826880057
0.6426304646255361 29.33950799097149 -0.12732143161830223 -0.12713416175526226 4.637881379777937 1.244954957996864 373.3246854729541 -1.147771185298241 1.1711007404395906 2.6466008893664124 2.520573998913518 4.067777385304521 -7.281948061410863e-05
0.8910356870558818 31.39816825374778 0.031099558968086694 -0.08569694075426526 1.6280400203738667 2.9482879197132323 668.1424457150134 -1.1741122770183228 2.3897545265184954 2.81096326168517 0.38404893864967865 0.6046823631635216 -0.00023999204344062552
0.7584298685345781 29.937412213780206 -0.13811827615713423 -0.07601508906681254 4.749845140080598 4.621411668429086 551.0492373631947 -0.9130176999430827 2.678641103542978 2.798726312227636 1.6509927785545997 4.81656079354033 -5.142597309007663e-05
0.900282911444168 30.755524177737364 -0.21660154386197217 0.16184319147328896 2.7955552644374864 4.95891208971176 432.7221636102468 -0.8957700007664344 2.6081616417682185 2.252935313180367 0.03066053429801004 3.321691215523375 8.574193267070159e-05
0.7674790493458334 31.491645513754797 0.4349609005422481 -0.6784943995047026 3.341792134730957 3.915225511500299 328.0435947011437 -1.1954267727445587 1.1102201343625229 2.284051190491866 2.785057849894033 5.398002089578061 0.0001513530188612714
0.6911663398389709 31.187845179030116 -0.05660985721611289 -0.011091921895896806 1.6710955922308446 1.3584289898600739 434.57188582750354 -1.2039722756328415 2.36478220123079 2.3032377124307746 2.0354168868164497 5.4287705298710005 -7.059603343744083e-05
0.9354272353433207 31.382025698660932 -0.861791947194657 0.813135572465326 2.0112716079385193 0.7344522753222071 515.7427541510057 -1.268095225196403 2.187355654921086 2.5147423145299737 2.8769658942303593 0.004011387339410245 -0.0002286943671530818
0.6535843524081619 29.748853719979266 -0.6145951748401965 0.7953566187023227 0.0757543509244986 1.8103867869774484 463.5798081659223 -1.2272152016963311 1.5962226701118782 2.763765232696126 1.3550663861388692 2.893608973686932 6.75171471128795e-05
0.8126297212153321 32.555920313201185 0.0647704538648517 0.0006816892520754569 2.736785688414201 4.862759734065298 441.1208770190126 -1.2171544120583448 1.2008087526699842 2.5746688956297885 0.2734959601758764 6.2205496076274605 5.8215326685450146e-05
0.7600644768801911 32.08392731714221 0.8496027122966514 -0.9774154409038233 5.521804360396622 3.42553114264889 396.8375650756046 -1.1664800883880084 1.2003415852556638 2.3913227486436233 0.2858885786518619 2.6177470595059775 0.0001770269297969264
0.7282091711384183 29.836245417263992 0.3927167541480652 -0.7993852206268722 3.151466595612167 4.874162371544643 429.0735214141131 -1.2189841367122782 1.2927945668407457 2.5903011840505843 2.3063098358734355 0.8827932952462422 -0.0001402239863419048
0.5598220018742419 32.27428922075305 0.5730517328517868 -0.8119804775415116 4.344388562235443 4.008053224729307 398.8906223338247 -1.2417754179650644 2.1977424252728937 2.2306574507519623 1.4277419680329357 2.227047301191585 0.00013702045378938656
0.9861237028946851 32.6636993565777 -0.39479574411664287 0.47083519610367985 4.207210090688319 5.4908965228900835 401.7410186710494 -1.1572678926289586 1.1678913774237343 2.6513674326321217 3.124183905777044 5.89738671552171 -0.0001915784366348843
0.8941896124867736 28.67478031729905 0.153012080871046 -0.6270418485482471 5.858036658146535 6.250164374641871 421.68801227481896 -1.072902151560422 2.5126193800879815 2.447582966543935 1.8916560147999584 4.360233090512965 -3.3501489166822896e-06
0.917253881491188 30.74824480000498 -0.747081585047658 0.8076674739983527 5.86131412647696 1.594290331109269 479.3732296815647 -1.2652186703266928 1.8866074535901438 2.691920359532078 2.882133883167962 4.876792297854033 -7.314178752060863e-05
0.7993939129336034 33.577127975504226 0.6014111989154594 -0.4338058293410052 3.0194879851379666 5.909630100237339 478.73986250148477 -1.2072025379045483 1.1817231312187237 2.6259172306118783 3.0107240803215727 5.802828421969101 -0.00013465571091447086
0.8812251482550278 29.907804067999344 -0.347726240313164 0.27485689090432763 5.648103385948639 3.4500798330603324 480.3863542537276 -1.2702589830366608 1.7268165671891273 2.5909660422481138 3.0607774149716946 4.724831392739103 0.00022758900198675082
0.8060871611471225 30.459074978805226 -0.03203955192593555 -0.10826996747016471 5.362839701411226 0.6754444748143333 321.62414828957293 -1.0875859027757453 0.9585910241738952 2.4553910844958304 0.07130484260278325 4.679515068915526 2.5826496650984668e-05
0.9027594735532889 31.034723964859214 0.5188676291935195 -0.6880405572750099 5.086849564406341 0.31189157584640875 576.4284504591614 -1.1061617938751749 2.4503226411823755 2.950368776681394 3.0433697899836125 0.10946360783544272 0.00015358889338657188
0.683101636796714 29.86459151924326 0.3702788931537744 -0.8255071759347294 3.793370756972307 5.638644382850114 280.343179513226 -1.1779052129106258 1.1500565958830362 2.296440279468819 1.8152144739772773 0.3266404350486561 0.00017301036035718823
0.9231712193911646 29.962602097487494 0.08084199531721614 -0.3715925749806831 3.2517333689575403 2.579895803031136 491.7741201652566 -1.0431538581476967 2.4389952553529493 0.6164711393136102 1.0432169092816528 2.0198189017379744 -3.8502315648651034e-05
0.7628186796389546 31.697151351257762 -0.22447586948224896 0.4220148421869123 0.03361366417198685 1.2111426506398784 647.0013261115063 -1.1846057252754112 2.397724593928818 2.785185528580845 2.3828198379429733 2.285740434719644 -0.00010554490608929287
0.8581128731731782 32.35989657974197 -0.22420205963745687 0.47675408887779214 5.749997843891642 2.8057700763756195 369.4816996906074 -1.2925436975492977 1.8222739668761752 2.211481673188528 1.694075296039725 1.1299801883327065 -0.00010627930633576405
0.9875673491388115 34.21108037160348 0.4719074004117185 -0.12159845626544252 0.6380898868936997 4.360316381992579 402.13625989545403 -1.2645259265227016 1.6353369118766545 2.2803896240277806 0.09691403455250817 3.454394745710107 -0.0001741539693606235
0.8911000397950927 29.998302116774436 0.55363160761072 -0.9116215010202473 3.7164503309996357 3.0847566261633728 307.71074281121423 -0.9326934215337361 2.5829609256496657 1.7882252426895353 2.9733378089979228 3.104408693312704 -1.6481001390309655e-05
0.955149775580119 32.2730060831674 0.8024530282216886 -0.7788559787671834 3.4209866678212113 3.1152533144191294 321.72397232679475 -1.0796688634621174 2.4716603994531403 1.637071903677227 1.5021678521943085 2.131181118608409 8.31197645387165e-05
0.8125660612927119 32.92310208595215 0.7309366280960787 -0.7252109337914621 5.191745400049781 4.870111190002983 435.94477666950337 -1.0825545360449105 2.6263810971794324 2.26702745585469 0.5774588972930902 1.615158693673879 -9.818376299398148e-05
0.9044948643824642 33.92610248105508 0.2530897622670918 0.06476245237973033 0.7476441266341569 1.1874582572487744 458.98698685056087 -1.2690080972621987 1.5356904251144872 2.3347562626015406 0.7645686130135178 3.910121625166075 0.0002264556107865423
0.9127617618239402 33.19981852961265 -0.15107998581113025 0.3339251252183888 4.071434044861575 2.1920371838058172 400.55057949325715 -1.077446537185093 1.018099487274426 2.835203511602643 1.1669215581795378 3.961330032162668 7.781945828275606e-05
0.6144808043623418 32.06470121157206 0.6347660749086224 -0.8751392440767836 4.239826895501761 3.6883376849423817 574.0498392692739 -1.2651015495294815 2.092832848922665 2.7810138699541653 2.101297236589682 2.3472806285772774 -0.0001312574787377396
0.6867463906342017 30.568326068499317 -0.4700896216437801 0.7069019664339671 0.9693104377721481 2.803934073409405 419.4287519804136 -1.1367052074539388 1.1981065486159128 2.8214187195399694 0.6873015898561603 5.213820089723328 -0.000213443985762745
0.9028459458213423 32.04895669102737 0.4886541431483551 -0.4964107401037319 4.3011984846629066 2.732865016556006 164.40418831718327 -0.999599372620717 2.5920112730055433 1.7215719585055722 0.34840323008964447 3.9184944457779647 1.207044780882321e-06
0.9166254610558076 32.95154716967103 -0.24673905260613926 0.5536719510445984 2.41737144784475 2.7741698279744775 446.56941213729294 -1.0312512887846135 2.620259953150805 2.2533089960511963 2.0694086404540264 2.572441016172491 -5.3865236015352715e-05
0.9109866376640552 29.186719452115923 -0.39550976695521567 0.15750682365352664 5.851425051754991 4.327214942913098 393.07869688212065 -1.2097162073037053 1.379759448011595 2.5575546245498195 1.5147262198609235 5.832775591113659 9.458801445129465e-05
0.8556897793226815 32.51575462629718 0.5743725573567473 -0.6384898528876098 4.799818799989199 5.206141015258293 564.4801780713524 -0.9474293881449296 2.6271297812432532 2.623415038689302 2.8271782312593157 4.0749198743778825 0.00020431477416165474
